Código;Município;renda_1970;renda_1980;renda_1991;renda_2000
4109401;Guarapuava;73,610,296,792,189;259,705,547,873,457;224,077,590,481,161;446,427,955,702,831
4109500;Guaraqueçaba;3,450,173,074,029;4,930,590,375,088;5,021,056,043,508;12,155,153,152,718
4109609;Guaratuba;6,098,309,382,879;1,617,233,433,341;2,594,426,329,684;75,042,724,908,993
4109658;Honório Serpa;;;;8,390,697,320,346
4109708;Ibaiti;15,329,087,391,735;30,246,213,611,994;28,748,966,199,969;46,805,284,851,615
4109757;Ibema;;;5,051,078,047,591;8,771,480,052,589
4109807;Ibiporã;17,774,535,009,031;40,369,917,260,579;49,516,460,876,951;115,093,031,603,048
4109906;Icaraíma;9,513,040,206,565;19,394,360,886,734;9,768,315,267,351;20,161,278,600,517
4110003;Iguaraçu;4,700,606,981,322;798,911,731,852;5,019,646,586,593;808,779,388,832
4110052;Iguatu;;;;2,873,524,265,394
4110078;Imbaú;;;;13,183,613,233,507
4110102;Imbituva;8,325,932,621,673;26,061,343,526,997;26,377,552,703,182;45,337,107,029,861
4110201;Inácio Martins;3,388,422,177,536;9,128,328,034,812;7,588,863,626,327;16,196,037,037,781
4110300;Inajá;1,918,288,844,955;2,279,353,826,576;2,348,446,722,323;451,098,320,926
4110409;Indianópolis;3,962,640,758,145;8,143,415,306,413;4,977,871,350,526;791,325,158,691
4110508;Ipiranga;4,006,395,071,562;8,154,138,509,378;8,881,359,037,096;22,550,138,039,157
4110607;Iporã;24,288,215,581,088;42,219,486,295,174;23,710,881,967,853;29,084,092,458,834
4110656;Iracema do Oeste;;;;3,808,667,090,052
4110706;Irati;25,699,468,578,494;61,392,346,930,767;51,027,537,606,444;110,370,359,951,201
4110805;Iretama;5,018,156,786,339;18,489,444,964,008;11,417,697,108,255;20,831,873,499,947
4110904;Itaguajé;3,665,136,556,403;5,073,227,389,415;4,863,061,157,239;10,947,525,412,045
4110953;Itaipulândia;;;;15,813,120,120,541
4111001;Itambaracá;5,661,607,120,207;8,065,572,281,572;10,398,672,235,903;11,070,359,164,993
4111100;Itambé;5,672,683,427,513;1,283,268,320,906;7,180,151,279,453;14,156,512,764,851
4111209;Itapejara d'Oeste;4,768,408,286,517;14,439,704,799,965;8,485,728,094,437;19,318,994,640,895
4111258;Itaperuçu;;;;25,118,733,489,294
4111308;Itaúna do Sul;1,292,545,138,474;38,117,807,619;3,535,232,420,739;5,916,145,500,357
4111407;Ivaí;3,614,104,355,201;9,255,605,863,177;8,134,540,614,659;17,045,124,287,943
4111506;Ivaiporã;33,452,574,406,865;69,644,842,924,976;44,981,661,679,762;70,152,030,096,785
4111555;Ivaté;;;;1,062,973,998,123
4111605;Ivatuba;5,044,591,079,954;5,230,387,974,715;5,874,842,230,138;8,059,837,644,862
4111704;Jaboti;1,748,597,110,769;4,249,044,868,095;2,692,590,779,144;8,062,700,297,428
4111803;Jacarezinho;28,056,083,437,978;62,800,099,213,643;62,025,427,289,797;111,576,959,298,426
4111902;Jaguapitã;8,622,760,260,142;1,368,887,404,094;13,881,451,719,943;23,108,410,886,058
4112009;Jaguariaíva;10,180,759,831,573;20,334,339,035,174;37,098,782,452,788;65,832,615,769,541
4112108;Jandaia do Sul;1,546,205,140,536;2,941,318,746,137;28,476,724,195,398;55,265,360,665,572
4112207;Janiópolis;9,246,049,008,459;11,615,990,148,927;12,919,212,281,257;11,177,019,942,318
4112306;Japira;2,738,737,796,363;4,904,366,402,066;3,163,079,082,733;932,730,995,866
4112405;Japurá;6,500,178,302,155;10,681,234,930,205;7,466,663,326,117;17,235,472,088,657
4112504;Jardim Alegre;11,336,233,250,834;24,451,134,949,809;15,627,843,019,672;19,730,280,353,538
4112603;Jardim Olinda;758,504,751,123;117,817,636,173;1,139,520,861,222;2,298,510,915,419
4112702;Jataizinho;6,257,833,337,583;14,720,719,208,405;16,923,792,009,897;20,896,526,265,365
4112751;Jesuítas;;;11,109,538,136,488;22,120,936,234,164
4112801;Joaquim Távora;5,935,769,889,013;16,862,913,443,302;10,359,311,615,452;1,944,513,681,092
4112900;Jundiaí do Sul;3,243,425,002,833;901,686,595,631;4,028,088,271,088;9,591,308,003,367
4112959;Juranda;;;11,188,278,637,918;15,109,737,119,746
4113007;Jussara;5,583,415,736,168;7,071,329,788,608;7,280,966,289,846;12,074,597,125,185
4113106;Kaloré;6,942,641,017,842;8,590,426,312,591;7,595,871,317,234;8,304,703,886,781
4113205;Lapa;18,359,172,664,052;45,925,012,226,508;43,360,494,840,439;96,717,264,906,892
4113254;Laranjal;;;;743,488,580,486
4113304;Laranjeiras do Sul;1,999,922,003,018;85,204,986,003,269;52,557,737,292,453;66,001,735,213,308
4113403;Leópolis;5,310,267,812,272;6,110,345,668,304;4,739,083,242,878;8,466,214,083,905
4113429;Lidianópolis;;;;7,535,416,249,791
4113452;Lindoeste;;;445,772,949,516;8,388,040,085,843
4113502;Loanda;11,193,120,788,107;31,886,336,757,733;25,306,687,637,141;43,268,159,038,783
4113601;Lobato;2,497,939,262,131;4,985,787,561,653;6,091,300,755,854;10,834,179,662,023
4113700;Londrina;250,976,868,101,232;785,506,051,539,203;959,666,932,908,951;193,519,664,353
4113734;Luiziana;;;7,781,699,296,697;10,710,671,140,541
4113759;Lunardelli;;;5,359,070,410,476;8,310,020,882,522
4113809;Lupionópolis;3,041,132,584,054;5,697,249,429,402;3,865,194,274,162;9,371,760,357,873
4113908;Mallet;5,651,603,648,948;943,745,763,926;11,128,044,785,091;26,031,575,211,124
4114005;Mamborê;12,649,819,507,114;38,099,578,218,763;2,293,040,102,805;26,138,302,278,114
4114104;Mandaguaçu;10,585,963,241,268;18,383,695,982,944;19,707,728,118,058;39,271,620,206,505
4114203;Mandaguari;19,958,664,894,528;35,808,857,340,032;40,104,002,075,373;74,189,405,812,533
4114302;Mandirituba;5,121,023,399,482;172,628,168,225;45,311,380,516,206;39,889,032,967,433
4114351;Manfrinópolis;;;;4,436,525,349,094
4114401;Mangueirinha;5,307,687,206,643;18,552,431,964,083;16,890,490,675,905;34,310,163,355,428
4114500;Manoel Ribas;6,971,462,613,293;14,616,386,516,339;11,695,401,561,654;21,011,764,860,744
4114609;Marechal Cândido Rondon;27,640,944,213,352;1,104,454,410,794;77,510,093,761,754;138,345,180,245,644
4114708;Maria Helena;1,683,233,366,396;22,719,452,596,036;6,281,453,294,624;8,156,106,704,635
4114807;Marialva;18,007,369,427,015;63,920,454,602,548;38,096,172,068,445;86,472,001,479,029
4114906;Marilândia do Sul;10,318,363,136,215;1,368,034,001,483;13,034,540,022,964;17,332,256,159,526
4115002;Marilena;2,412,257,356,135;7,608,541,960,444;5,089,904,419,073;11,704,780,502,183
4115101;Mariluz;8,470,871,805,238;14,033,671,635,962;1,009,492,149,254;14,541,550,944,585
4115200;Maringá;122,200,413,862,869;420,655,069,162,987;591,992,765,858,918;132,255,946,582,148
4115309;Mariópolis;2,716,768,820,353;10,812,048,776,528;5,418,487,845,467;14,793,398,233,237
4115358;Maripá;;;;17,051,382,256,341
4115408;Marmeleiro;4,737,924,278,451;17,455,058,899,704;15,357,004,937,848;2,658,793,403,561
4115457;Marquinho;;;;6,044,201,427,828
4115507;Marumbi;5,282,151,775,663;20,599,449,875,769;5,094,861,971,262;8,214,130,924,929
4115606;Matelândia;9,200,419,648,255;3,331,142,681,949;19,073,768,928,804;33,215,462,732,197
4115705;Matinhos;4,367,389,903,928;10,142,195,606,667;20,052,468,920,853;68,771,741,307,929
4115739;Mato Rico;;;;4,603,342,692,482
4115754;Mauá da Serra;;;;11,685,491,982,942
4115804;Medianeira;16,701,157,710,416;95,579,986,186,101;61,468,335,643,314;103,559,919,020,452
4115853;Mercedes;;;;13,337,126,556,829
4115903;Mirador;1,075,522,970,711;1,710,946,556,623;175,459,337,386;3,720,772,795,288
4116000;Miraselva;3,804,643,903,401;6,528,064,896,726;4,514,018,095,303;4,227,002,397,545
4116059;Missal;;;13,874,037,835,791;25,150,763,403,336
4116109;Moreira Sales;8,124,278,105,408;20,780,919,016,355;15,130,897,626,868;23,343,797,901,286
4116208;Morretes;761,239,033,267;18,609,676,295,358;15,552,439,036,933;34,469,398,193,952
4116307;Munhoz de Melo;3,087,786,454,357;408,551,523,879;3,127,590,250,032;7,586,610,107,553
4116406;Nossa Senhora das Graças;2,525,417,396,225;6,956,935,216,753;3,552,091,481,104;5,782,213,349,443
4116505;Nova Aliança do Ivaí;732,863,003,057;85,927,118,204;907,327,124,791;2,507,389,950,954
4116604;Nova América da Colina;2,530,105,013,191;4,307,121,229,951;2,854,207,080,108;5,710,276,121,926
4116703;Nova Aurora;10,457,570,862,335;26,762,816,547,259;16,153,655,576,194;35,142,343,637,462
4116802;Nova Cantu;6,073,837,122,757;10,793,630,298,799;10,351,169,678,946;1,551,218,189,859
4116901;Nova Esperança;17,058,837,382,742;41,007,749,574,455;35,775,297,142,085;64,418,655,626,585
4116950;Nova Esperança do Sudoeste;;;;9,833,086,793,731
4117008;Nova Fátima;6,128,445,444,119;9,882,242,280,355;11,854,113,790,248;19,110,619,200,651
4117057;Nova Laranjeiras;;;;17,846,020,312,709
4117107;Nova Londrina;6,876,096,187,297;26,315,649,171,306;18,623,217,971,159;34,051,126,403,683
4117206;Nova Olímpia;2,933,926,300,771;5,843,059,092,382;6,047,930,947,003;10,053,320,730,316
4117214;Nova Santa Bárbara;;;;6,194,083,324,762
4117222;Nova Santa Rosa;;12,205,992,577,719;8,734,025,074,649;17,220,619,879,706
4117255;Nova Prata do Iguaçu;;;10,374,932,499,984;19,732,382,449,016
4117271;Nova Tebas;;;7,944,712,339,842;11,819,842,883,407
4117297;Novo Itacolomi;;;;3,532,530,380,833
4117305;Ortigueira;15,227,747,878,553;38,993,670,127,064;17,573,474,754,361;28,838,789,948,217
4117404;Ourizona;3,236,582,048,581;6,999,603,555,096;5,852,693,615,653;7,092,045,720,423
4117453;Ouro Verde do Oeste;;;6,342,123,970,451;828,783,334,147
4117503;Paiçandu;5,535,737,355,765;16,719,707,852,342;22,060,591,707,908;55,240,687,474,395
4117602;Palmas;17,937,538,431,999;47,016,720,582,949;42,637,519,030,178;8,297,852,882,106
4117701;Palmeira;1,362,536,575,638;42,093,428,509,498;37,896,898,068,196;83,487,333,537,252
4117800;Palmital;10,713,746,713,255;27,602,628,429,254;1,432,358,158,983;24,306,255,654,338
4117909;Palotina;22,086,456,389,721;84,686,887,684,209;52,722,162,224,845;91,526,057,557,687
4118006;Paraíso do Norte;5,439,945,661,425;13,417,609,220,789;11,165,961,031,981;24,327,201,399,687
4118105;Paranacity;5,194,227,545,676;10,581,639,480,647;9,378,880,950,798;19,830,165,617,831
4118204;Paranaguá;62,954,947,154,628;158,059,886,697,012;182,477,026,426,935;383,325,713,483,145
4118303;Paranapoema;1,631,358,360,659;1,790,040,987,718;1,818,658,543,658;3,423,467,057,631
4118402;Paranavaí;47,989,251,562,285;14,527,447,778,988;122,958,139,961,674;233,667,899,183,451
4118451;Pato Bragado;;;;11,520,814,158,611
4118501;Pato Branco;23,566,844,488,491;91,419,776,376,372;104,356,174,483,206;225,429,607,391,456
4118600;Paula Freitas;1,902,901,863,078;3,698,221,805,034;3,140,664,491,248;8,855,710,718,249
4118709;Paulo Frontin;2,134,972,731,082;4,126,057,127,408;7,802,266,284,595;11,460,058,449,478
4118808;Peabiru;13,107,137,619,249;25,919,051,511,888;14,612,573,228,523;26,468,110,491,058
4118857;Perobal;;;;8,600,513,672,681
4118907;Pérola;13,119,943,995,498;2,108,609,233,107;14,576,248,221,585;21,209,656,531,657
4119004;Pérola d'Oeste;442,377,662,018;17,338,670,949,252;11,788,486,387,842;11,855,790,127,073
4119103;Piên;2,976,269,496,503;5,866,116,241,413;697,725,172,896;21,935,140,846,784
4119152;Pinhais;;;;296,995,915,538,654
4119202;Pinhalão;3,225,650,719,119;6,399,563,889,316;4,763,681,009,305;11,621,901,826,959
4119251;Pinhal de São Bento;;;;3,350,832,293,927
4119301;Pinhão;9,013,349,903,129;37,190,858,791,671;38,545,377,734,719;4,353,433,606,203
4119400;Piraí do Sul;8,835,336,440,679;20,930,416,586,559;20,775,983,690,395;4,445,418,522,086
4119509;Piraquara;13,511,345,514,414;98,950,217,682,689;164,853,117,454,432;146,002,128,860,674
4119608;Pitanga;22,621,076,688,449;67,090,938,720,762;51,532,050,593,522;65,173,286,300,799
4119657;Pitangueiras;;;;4,486,149,101,467
4119707;Planaltina do Paraná;3,527,165,974,554;5,086,259,398,835;4,453,281,728,846;6,699,076,587,814
4119806;Planalto;6,829,683,946,734;20,523,577,378,929;11,080,534,132,819;25,287,890,450,172
4119905;Ponta Grossa;135,566,916,845,613;427,330,614,056,568;406,670,466,660,258;858,634,386,945,705
4119954;Pontal do Paraná;;;;38,383,569,023,991
4120002;Porecatu;12,164,308,036,853;3,304,049,893,364;22,609,190,168,646;43,975,368,257,318
4120101;Porto Amazonas;1,909,048,923,677;3,350,904,819,619;2,796,619,211,137;8,540,322,599,938
4120150;Porto Barreiro;;;;6,587,575,031,936
4120200;Porto Rico;4,198,848,327,307;3,587,565,770,159;2,650,554,834,413;4,393,176,357,004
4120309;Porto Vitória;146,939,877,817;583,073,276,318;3,756,555,332,913;684,226,485,884
4120333;Prado Ferreira;;;;6,002,600,493,764
4120358;Pranchita;;;894,289,303,744;16,820,548,166,291
4120408;Presidente Castelo Branco;157,053,532,237;4,341,811,125,341;3,333,075,757,847;8,251,391,725,681
4120507;Primeiro de Maio;10,440,357,159,619;16,810,443,990,814;12,450,977,904,269;21,448,567,675,136
4120606;Prudentópolis;16,233,497,845,386;4,412,049,740,147;33,421,756,740,421;64,620,547,460,713
4120655;Quarto Centenário;;;;754,873,071,379
4120705;Quatiguá;2,988,196,340,496;730,854,901,061;7,138,827,940,825;14,614,698,799,058
4120804;Quatro Barras;262,183,732,789;10,907,883,286,559;16,395,410,296,804;47,519,842,810,748
4120853;Quatro Pontes;;;;1,073,575,514,006
4120903;Quedas do Iguaçu;6,084,420,505,393;37,566,568,316,621;23,917,932,745,593;56,537,614,883,515
4121000;Querência do Norte;4,751,958,133,781;13,595,621,648,432;10,763,467,960,658;1,837,436,218,761
4121109;Quinta do Sol;6,642,991,144,004;11,250,856,866,236;5,656,893,808,783;8,922,814,425,138
4121208;Quitandinha;4,081,648,237,955;10,262,547,911,769;10,149,059,301,979;24,914,680,555,125
4121257;Ramilândia;;;;4,006,688,271,018
4121307;Rancho Alegre;3,956,406,710,839;7,937,119,215,612;461,465,100,164;7,463,885,620,998
4121356;Rancho Alegre D'Oeste;;;;4,141,914,491,721
4121406;Realeza;7,314,837,804,979;32,587,691,044,499;21,731,082,239,832;38,256,192,852,284
4121505;Rebouças;4,550,197,300,431;10,061,282,088,786;8,765,668,610,071;18,299,168,315,225
4121604;Renascença;3,339,381,005,397;10,089,483,310,573;9,403,790,166,079;11,676,693,860,103
4121703;Reserva;10,315,859,852,103;2,215,731,983,134;15,184,032,886,227;34,487,023,669,141
4121752;Reserva do Iguaçu;;;;13,311,104,519,175
4121802;Ribeirão Claro;7,667,723,543,253;15,664,406,770,515;12,930,452,693,817;21,630,270,408,723
4121901;Ribeirão do Pinhal;8,501,162,509,512;18,864,537,522,824;12,823,116,876,121;27,581,447,649,457
4122008;Rio Azul;4,495,617,974,638;9,943,734,134,469;10,107,046,708,665;19,117,772,574,308
4122107;Rio Bom;4,978,925,781,665;3,971,976,892,267;3,286,205,586,483;5,245,594,800,732
4122156;Rio Bonito do Iguaçu;;;;16,133,515,395,523
4122172;Rio Branco do Ivaí;;;;4,491,238,243,169
4122206;Rio Branco do Sul;12,636,858,487,832;29,723,202,862,511;33,568,664,516;51,921,459,842,754
4122305;Rio Negro;17,344,984,986,679;37,149,810,157,449;40,224,832,291,769;75,888,374,546,391
4122404;Rolândia;35,595,095,651,041;67,329,279,414,248;70,684,759,887,452;160,056,109,121,419
4122503;Roncador;3,957,711,511,438;16,125,247,316,772;13,936,174,883,581;19,058,471,883,232
4122602;Rondon;9,842,439,534,059;13,633,115,894,607;8,426,870,398,965;18,193,351,258,904
4122651;Rosário do Ivaí;;;668,469,500,305;8,292,371,531,213
4122701;Sabáudia;2,338,995,218,804;5,151,437,816,021;5,632,503,869,292;11,596,847,901,988
4122800;Salgado Filho;3,420,442,950,753;15,335,695,100,067;8,626,042,468,071;6,648,058,043,964
4122909;Salto do Itararé;2,706,987,648,456;6,986,614,110,515;3,832,423,445,994;8,372,271,490,263
4123006;Salto do Lontra;9,787,918,199,403;39,449,037,731,182;9,231,897,621,791;22,326,098,706,485
4123105;Santa Amélia;3,789,517,881,643;5,021,825,194,247;5,908,882,475,811;7,711,527,983,725
4123204;Santa Cecília do Pavão;4,183,152,059,361;12,648,903,917,866;8,376,442,629,562;5,768,556,847,287
4123303;Santa Cruz de Monte Castelo;4,819,759,438,977;10,958,441,353,771;9,441,460,585,204;1,603,966,904,531
4123402;Santa Fé;5,264,841,421,051;18,543,909,139,247;11,286,324,741,987;21,221,074,924,514
4123501;Santa Helena;12,181,647,387,034;43,189,219,506,035;2,554,899,299,924;52,351,618,985,992
4123600;Santa Inês;1,436,305,168,906;2,226,508,459,355;1,940,492,144,848;3,752,066,179,148
4123709;Santa Isabel do Ivaí;97,461,065,891;20,185,014,860,681;10,941,329,145,958;18,588,512,597,722
4123808;Santa Izabel do Oeste;4,652,232,707,266;16,347,136,028,072;9,056,655,312,409;23,821,295,421,025
4123824;Santa Lúcia;;;;7,783,830,342,007
4123857;Santa Maria do Oeste;;;;13,046,111,407,821
4123907;Santa Mariana;11,407,214,403,415;20,582,723,686,412;19,288,752,492,786;27,114,347,545,199
4123956;Santa Mônica;;;;4,004,659,787,837
4124004;Santana do Itararé;2,569,558,317,227;7,913,429,866,714;5,367,364,128,976;9,223,360,848,595
4124020;Santa Tereza do Oeste;;;5,946,126,249,894;18,203,966,021,095
4124053;Santa Terezinha de Itaipu;;;20,320,324,183,391;48,242,442,703,645
4124103;Santo Antônio da Platina;20,599,863,239,214;52,132,362,265,828;48,461,121,470,459;95,174,290,491,283
4124202;Santo Antônio do Caiuá;246,347,319,594;4,898,738,882,355;3,089,334,572,821;4,410,510,660,354
4124301;Santo Antônio do Paraíso;2,210,970,117,076;2,543,199,819,388;2,367,815,545,963;4,288,563,186,856
4124400;Santo Antônio do Sudoeste;8,240,057,411,885;39,528,524,206,843;14,973,692,375,922;29,812,050,531,232
4124509;Santo Inácio;3,517,810,071,001;6,993,257,361,689;6,813,414,994,468;10,991,447,692,195
4124608;São Carlos do Ivaí;3,060,308,320,263;4,411,578,032,125;13,258,672,757,717;11,664,330,015,505
4124707;São Jerônimo da Serra;8,045,245,849,872;15,763,184,975,172;9,087,708,183,216;16,566,006,355,458
4124806;São João;5,810,286,732,156;24,828,356,198,605;9,941,896,400,989;26,879,735,033,672
4124905;São João do Caiuá;5,039,932,458,557;8,321,796,479,974;5,992,627,893,696;9,863,912,949,781
4125001;São João do Ivaí;19,891,018,232,367;47,481,386,140,016;1,926,788,038,815;21,904,976,215,449
4125100;São João do Triunfo;3,513,277,097,068;7,946,520,668,326;8,407,906,132,763;16,027,745,622,263
4125209;São Jorge d'Oeste;4,255,650,646,713;23,137,757,875,077;7,665,392,749,698;19,827,513,186,886
4125308;São Jorge do Ivaí;8,697,288,537,314;1,616,119,085,867;8,761,385,323,723;15,262,344,266,978
4125357;São Jorge do Patrocínio;;;5,087,271,093,791;10,284,061,890,185
4125407;São José da Boa Vista;3,070,543,756,072;14,673,241,939,405;8,517,897,713,192;10,149,353,826,298
4125456;São José das Palmeiras;;;5,252,110,959,825;6,213,487,941,581
4125506;São José dos Pinhais;28,943,048,224,362;130,545,410,048,452;221,645,053,409,904;627,142,633,367,394
4125555;São Manoel do Paraná;;;;354,070,567,754
4125605;São Mateus do Sul;15,016,921,097,337;35,836,448,316,449;36,509,177,245,036;91,045,648,849,705
4125704;São Miguel do Iguaçu;1,095,780,241,639;4,770,000,452,756;35,951,245,666,318;7,461,165,903,376
4125753;São Pedro do Iguaçu;;;;10,359,194,978,512
4125803;São Pedro do Ivaí;8,898,082,851,702;16,816,360,503,376;1,032,638,606,577;20,938,928,730,904
4125902;São Pedro do Paraná;2,672,318,613,283;4,367,281,028,644;2,240,006,358,481;4,777,103,861,249
4126009;São Sebastião da Amoreira;6,393,097,666,337;13,737,607,644,754;781,233,950,751;14,739,817,003,588
4126108;São Tomé;5,723,957,258,456;6,523,060,167,811;511,388,934,792;9,417,243,451,501
4126207;Sapopema;3,255,999,414,531;7,229,916,071,975;5,050,553,587,451;8,548,210,948,527
4126256;Sarandi;;;51,422,804,051,564;13,190,381,141,065
4126272;Saudade do Iguaçu;;;;14,537,044,997,466
4126306;Sengés;548,708,279,121;157,315,310,729;15,250,407,998,751;47,736,597,896,753
4126355;Serranópolis do Iguaçu;;;;12,911,122,927,477
4126405;Sertaneja;720,627,839,515;13,624,935,380,683;1,269,616,012,559;15,864,825,885,859
4126504;Sertanópolis;10,400,140,305,604;24,508,721,591,997;2,434,298,706,797;48,747,612,425,743
4126603;Siqueira Campos;7,522,939,002,722;20,094,409,553,082;16,037,255,554,486;3,272,445,598,352
4126652;Sulina;;;3,043,469,631,197;7,956,642,381,222
4126678;Tamarana;;;;15,442,780,249,333
4126702;Tamboara;3,676,580,140,915;4,913,323,388,255;3,624,682,111,617;8,118,405,415,339
4126801;Tapejara;7,681,535,099,222;12,894,167,894,359;12,590,210,861,879;25,846,586,782,603
