"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Rendimento nominal total (operação: Soma)";"Freqüência";"Observações"
"9115";"Município (1991)";"260430";"Cedro";"977";"1991";"8004";"1991";"84.974.087";"9005";"2091"
"9115";"Município (1991)";"280160";"Cedro de São João";"978";"1991";"8004";"1991";"97.663.116";"5122";"1156"
"9115";"Município (1991)";"311560";"Cedro do Abaeté";"979";"1991";"8004";"1991";"27.617.215";"1402";"341"
"9115";"Município (1991)";"420415";"Celso Ramos";"980";"1991";"8004";"1991";"70.180.950";"3457";"718"
"9115";"Município (1991)";"410510";"Centenário do Sul";"981";"1991";"8004";"1991";"459.190.883";"14269";"1501"
"9115";"Município (1991)";"290760";"Central";"982";"1991";"8004";"1991";"203.104.156";"14696";"1582"
"9115";"Município (1991)";"311570";"Central de Minas";"983";"1991";"8004";"1991";"123.115.741";"6443";"1364"
"9115";"Município (1991)";"311580";"Centralina";"984";"1991";"8004";"1991";"398.770.952";"13820";"2357"
"9115";"Município (1991)";"110005";"Cerejeiras";"985";"1991";"8004";"1991";"533.278.699";"21608";"2353"
"9115";"Município (1991)";"520540";"Ceres";"986";"1991";"8004";"1991";"998.844.163";"22874";"2305"
"9115";"Município (1991)";"351140";"Cerqueira César";"987";"1991";"8004";"1991";"667.562.123";"12852";"2603"
"9115";"Município (1991)";"351150";"Cerquilho";"988";"1991";"8004";"1991";"1.552.022.299";"20048";"1995"
"9115";"Município (1991)";"410520";"Cerro Azul";"989";"1991";"8004";"1991";"338.057.016";"21073";"2573"
"9115";"Município (1991)";"430513";"Cerro Branco";"990";"1991";"8004";"1991";"92.099.455";"3901";"777"
"9115";"Município (1991)";"240270";"Cerro Corá";"991";"1991";"8004";"1991";"103.044.736";"10526";"2578"
"9115";"Município (1991)";"430515";"Cerro Grande";"992";"1991";"8004";"1991";"42.297.764";"2973";"563"
"9115";"Município (1991)";"430517";"Cerro Grande do Sul";"993";"1991";"8004";"1991";"278.850.920";"8023";"1669"
"9115";"Município (1991)";"430520";"Cerro Largo";"994";"1991";"8004";"1991";"610.218.354";"18901";"1928"
"9115";"Município (1991)";"351160";"Cesário Lange";"995";"1991";"8004";"1991";"443.944.871";"11153";"2220"
"9115";"Município (1991)";"410530";"Céu Azul";"996";"1991";"8004";"1991";"377.112.535";"10586";"2205"
"9115";"Município (1991)";"520545";"Cezarina";"997";"1991";"8004";"1991";"185.824.507";"5744";"1331"
"9115";"Município (1991)";"260440";"Chã de Alegria";"998";"1991";"8004";"1991";"120.843.007";"10899";"2464"
"9115";"Município (1991)";"260450";"Chã Grande";"999";"1991";"8004";"1991";"264.882.580";"15499";"1955"
"9115";"Município (1991)";"270190";"Chã Preta";"1000";"1991";"8004";"1991";"80.418.859";"8196";"1668"
"9115";"Município (1991)";"311590";"Chácara";"1001";"1991";"8004";"1991";"101.618.515";"3257";"577"
"9115";"Município (1991)";"311600";"Chalé";"1002";"1991";"8004";"1991";"99.070.578";"5529";"1192"
"9115";"Município (1991)";"430530";"Chapada";"1003";"1991";"8004";"1991";"373.685.685";"10538";"2177"
"9115";"Município (1991)";"311610";"Chapada do Norte";"1004";"1991";"8004";"1991";"236.514.677";"15790";"3432"
"9115";"Município (1991)";"510300";"Chapada dos Guimarães";"1005";"1991";"8004";"1991";"364.384.791";"12888";"1330"
"9115";"Município (1991)";"500295";"Chapadão do Sul";"1006";"1991";"8004";"1991";"326.795.378";"5383";"1126"
"9115";"Município (1991)";"210320";"Chapadinha";"1007";"1991";"8004";"1991";"765.525.527";"56862";"5757"
"9115";"Município (1991)";"420420";"Chapecó";"1008";"1991";"8004";"1991";"5.423.877.367";"123050";"12894"
"9115";"Município (1991)";"351170";"Charqueada";"1009";"1991";"8004";"1991";"536.443.803";"10735";"2275"
"9115";"Município (1991)";"430535";"Charqueadas";"1010";"1991";"8004";"1991";"915.226.533";"24756";"2485"
"9115";"Município (1991)";"230390";"Chaval";"1011";"1991";"8004";"1991";"100.326.487";"10560";"1979"
"9115";"Município (1991)";"355720";"Chavantes";"1012";"1991";"8004";"1991";"480.182.506";"14160";"2830"
"9115";"Município (1991)";"150250";"Chaves";"1013";"1991";"8004";"1991";"222.073.054";"17139";"2994"
"9115";"Município (1991)";"311620";"Chiador";"1014";"1991";"8004";"1991";"51.857.897";"2900";"503"
"9115";"Município (1991)";"430540";"Chiapeta";"1015";"1991";"8004";"1991";"190.541.447";"6670";"1316"
"9115";"Município (1991)";"410540";"Chopinzinho";"1016";"1991";"8004";"1991";"532.847.132";"24587";"2662"
"9115";"Município (1991)";"230395";"Chorozinho";"1017";"1991";"8004";"1991";"206.486.422";"15492";"1591"
"9115";"Município (1991)";"290770";"Chorrochó";"1018";"1991";"8004";"1991";"153.783.250";"9603";"2157"
"9115";"Município (1991)";"410550";"Cianorte";"1019";"1991";"8004";"1991";"2.075.508.859";"49846";"5176"
"9115";"Município (1991)";"290780";"Cícero Dantas";"1020";"1991";"8004";"1991";"380.637.337";"27201";"3233"
"9115";"Município (1991)";"410560";"Cidade Gaúcha";"1021";"1991";"8004";"1991";"254.105.195";"8472";"1737"
"9115";"Município (1991)";"430545";"Cidreira";"1022";"1991";"8004";"1991";"330.913.010";"8967";"1819"
"9115";"Município (1991)";"290790";"Cipó";"1023";"1991";"8004";"1991";"192.380.677";"12273";"2636"
"9115";"Município (1991)";"311630";"Cipotânea";"1024";"1991";"8004";"1991";"61.680.118";"6240";"1312"
"9115";"Município (1991)";"430550";"Ciríaco";"1025";"1991";"8004";"1991";"174.304.426";"7154";"1552"
"9115";"Município (1991)";"311640";"Claraval";"1026";"1991";"8004";"1991";"112.275.682";"3409";"814"
"9115";"Município (1991)";"311650";"Claro dos Poções";"1027";"1991";"8004";"1991";"108.576.759";"8238";"1934"
"9115";"Município (1991)";"510305";"Cláudia";"1028";"1991";"8004";"1991";"436.579.739";"8988";"1495"
"9115";"Município (1991)";"311660";"Cláudio";"1029";"1991";"8004";"1991";"508.062.463";"18481";"2149"
"9115";"Município (1991)";"351190";"Clementina";"1030";"1991";"8004";"1991";"185.263.228";"4883";"1072"
"9115";"Município (1991)";"410570";"Clevelândia";"1031";"1991";"8004";"1991";"477.565.293";"18057";"1938"
"9115";"Município (1991)";"290800";"Coaraci";"1032";"1991";"8004";"1991";"421.303.670";"31064";"2994"
"9115";"Município (1991)";"130120";"Coari";"1033";"1991";"8004";"1991";"600.431.733";"38678";"4132"
"9115";"Município (1991)";"220270";"Cocal";"1034";"1991";"8004";"1991";"225.522.749";"26989";"3069"
"9115";"Município (1991)";"510310";"Cocalinho";"1035";"1991";"8004";"1991";"155.025.478";"5457";"981"
"9115";"Município (1991)";"290810";"Cocos";"1036";"1991";"8004";"1991";"195.706.894";"15983";"1516"
"9115";"Município (1991)";"130130";"Codajás";"1037";"1991";"8004";"1991";"266.975.926";"13440";"1204"
"9115";"Município (1991)";"210330";"Codó";"1038";"1991";"8004";"1991";"1.387.887.747";"111967";"11121"
"9115";"Município (1991)";"210340";"Coelho Neto";"1039";"1991";"8004";"1991";"611.850.305";"39669";"4112"
"9115";"Município (1991)";"311670";"Coimbra";"1040";"1991";"8004";"1991";"112.155.543";"5477";"1142"
"9115";"Município (1991)";"270200";"Coité do Nóia";"1041";"1991";"8004";"1991";"111.791.108";"9799";"2417"
"9115";"Município (1991)";"150260";"Colares";"1042";"1991";"8004";"1991";"114.454.106";"8338";"1549"
"9115";"Município (1991)";"320150";"Colatina";"1043";"1991";"8004";"1991";"3.694.510.870";"106845";"11323"
"9115";"Município (1991)";"510320";"Colíder";"1044";"1991";"8004";"1991";"813.509.360";"31160";"3089"
"9115";"Município (1991)";"351200";"Colina";"1045";"1991";"8004";"1991";"748.239.112";"15909";"3131"
"9115";"Município (1991)";"210350";"Colinas";"1046";"1991";"8004";"1991";"553.813.646";"35164";"3644"
"9115";"Município (1991)";"520552";"Colinas do Sul";"1047";"1991";"8004";"1991";"79.158.404";"3458";"767"
"9115";"Município (1991)";"170550";"Colinas do Tocantins";"1048";"1991";"8004";"1991";"709.470.878";"21018";"2145"
"9115";"Município (1991)";"171670";"Colméia";"1049";"1991";"8004";"1991";"214.435.904";"8732";"1827"
"9115";"Município (1991)";"351210";"Colômbia";"1050";"1991";"8004";"1991";"178.097.390";"5282";"1006"
"9115";"Município (1991)";"410580";"Colombo";"1051";"1991";"8004";"1991";"4.342.606.076";"117767";"11445"
"9115";"Município (1991)";"270210";"Colônia Leopoldina";"1052";"1991";"8004";"1991";"169.900.416";"16739";"1526"
"9115";"Município (1991)";"410590";"Colorado";"1053";"1991";"8004";"1991";"737.970.906";"18972";"1995"
"9115";"Município (1991)";"430560";"Colorado";"1054";"1991";"8004";"1991";"317.276.267";"4395";"881"
"9115";"Município (1991)";"110006";"Colorado do Oeste";"1055";"1991";"8004";"1991";"737.546.737";"38993";"3787"
"9115";"Município (1991)";"311680";"Coluna";"1056";"1991";"8004";"1991";"156.678.342";"10342";"2080"
"9115";"Município (1991)";"170555";"Combinado";"1057";"1991";"8004";"1991";"81.238.070";"4870";"985"
"9115";"Município (1991)";"311690";"Comendador Gomes";"1058";"1991";"8004";"1991";"135.317.973";"2964";"607"
"9115";"Município (1991)";"311700";"Comercinho";"1059";"1991";"8004";"1991";"100.984.107";"10240";"2230"
"9115";"Município (1991)";"510330";"Comodoro";"1060";"1991";"8004";"1991";"313.214.796";"9278";"1883"
"9115";"Município (1991)";"250440";"Conceição";"1061";"1991";"8004";"1991";"203.767.256";"23216";"2990"
"9115";"Município (1991)";"311710";"Conceição da Aparecida";"1062";"1991";"8004";"1991";"242.318.538";"9158";"2113"
"9115";"Município (1991)";"320160";"Conceição da Barra";"1063";"1991";"8004";"1991";"510.877.138";"22282";"2386"
"9115";"Município (1991)";"311520";"Conceição da Barra de Minas";"1064";"1991";"8004";"1991";"50.523.144";"3898";"924"
"9115";"Município (1991)";"290820";"Conceição da Feira";"1065";"1991";"8004";"1991";"252.688.570";"16067";"1715"
"9115";"Município (1991)";"311730";"Conceição das Alagoas";"1066";"1991";"8004";"1991";"622.680.690";"14054";"1465"
"9115";"Município (1991)";"311720";"Conceição das Pedras";"1067";"1991";"8004";"1991";"79.006.546";"2493";"483"
"9115";"Município (1991)";"311740";"Conceição de Ipanema";"1068";"1991";"8004";"1991";"109.503.766";"5163";"1130"
"9115";"Município (1991)";"330140";"Conceição de Macabu";"1069";"1991";"8004";"1991";"505.971.130";"16963";"1620"
"9115";"Município (1991)";"290830";"Conceição do Almeida";"1070";"1991";"8004";"1991";"268.321.211";"18542";"2148"
"9115";"Município (1991)";"150270";"Conceição do Araguaia";"1071";"1991";"8004";"1991";"1.170.124.279";"54900";"5864"
"9115";"Município (1991)";"220280";"Conceição do Canindé";"1072";"1991";"8004";"1991";"52.942.573";"7629";"1735"
"9115";"Município (1991)";"320170";"Conceição do Castelo";"1073";"1991";"8004";"1991";"217.196.171";"10533";"2251"
"9115";"Município (1991)";"290840";"Conceição do Coité";"1074";"1991";"8004";"1991";"726.270.834";"52338";"5990"
"9115";"Município (1991)";"290850";"Conceição do Jacuípe";"1075";"1991";"8004";"1991";"478.382.238";"22905";"2431"
"9115";"Município (1991)";"311750";"Conceição do Mato Dentro";"1076";"1991";"8004";"1991";"314.890.336";"18721";"2193"
"9115";"Município (1991)";"311760";"Conceição do Pará";"1077";"1991";"8004";"1991";"107.294.312";"3899";"776"
"9115";"Município (1991)";"311770";"Conceição do Rio Verde";"1078";"1991";"8004";"1991";"271.210.165";"10472";"2024"
"9115";"Município (1991)";"170560";"Conceição do Tocantins";"1079";"1991";"8004";"1991";"106.561.722";"5771";"1050"
"9115";"Município (1991)";"311780";"Conceição dos Ouros";"1080";"1991";"8004";"1991";"194.346.018";"7695";"1602"
"9115";"Município (1991)";"351220";"Conchal";"1081";"1991";"8004";"1991";"885.217.280";"19272";"2037"
"9115";"Município (1991)";"351230";"Conchas";"1082";"1991";"8004";"1991";"673.412.770";"11890";"2474"
"9115";"Município (1991)";"420430";"Concórdia";"1083";"1991";"8004";"1991";"3.105.379.856";"64338";"6808"
"9115";"Município (1991)";"150275";"Concórdia do Pará";"1084";"1991";"8004";"1991";"349.007.923";"15247";"1536"
"9115";"Município (1991)";"260460";"Condado";"1085";"1991";"8004";"1991";"311.559.828";"18450";"1872"
"9115";"Município (1991)";"250450";"Condado";"1086";"1991";"8004";"1991";"86.033.998";"7399";"1584"
"9115";"Município (1991)";"250460";"Conde";"1087";"1991";"8004";"1991";"122.522.047";"10391";"2284"
"9115";"Município (1991)";"290860";"Conde";"1088";"1991";"8004";"1991";"165.821.520";"16149";"3323"
"9115";"Município (1991)";"290870";"Condeúba";"1089";"1991";"8004";"1991";"295.291.924";"17898";"2082"
"9115";"Município (1991)";"430570";"Condor";"1090";"1991";"8004";"1991";"201.019.277";"6421";"1251"
"9115";"Município (1991)";"250470";"Congo";"1091";"1991";"8004";"1991";"39.446.357";"4367";"1113"
"9115";"Município (1991)";"311790";"Congonhal";"1092";"1991";"8004";"1991";"257.959.054";"7094";"1444"
"9115";"Município (1991)";"311800";"Congonhas";"1093";"1991";"8004";"1991";"1.340.260.392";"35364";"3677"
"9115";"Município (1991)";"311810";"Congonhas do Norte";"1094";"1991";"8004";"1991";"65.072.971";"4533";"837"
"9115";"Município (1991)";"410600";"Congonhinhas";"1095";"1991";"8004";"1991";"134.058.837";"7773";"1528"
"9115";"Município (1991)";"311820";"Conquista";"1096";"1991";"8004";"1991";"189.503.666";"7048";"1337"
"9115";"Município (1991)";"311830";"Conselheiro Lafaiete";"1097";"1991";"8004";"1991";"3.386.332.238";"89059";"9144"
"9115";"Município (1991)";"410610";"Conselheiro Mairinck";"1098";"1991";"8004";"1991";"78.314.570";"3493";"652"
"9115";"Município (1991)";"311840";"Conselheiro Pena";"1099";"1991";"8004";"1991";"667.976.223";"30569";"3099"
"9115";"Município (1991)";"311850";"Consolação";"1100";"1991";"8004";"1991";"32.016.591";"1708";"406"
"9115";"Município (1991)";"430580";"Constantina";"1101";"1991";"8004";"1991";"405.963.384";"15063";"1599"
"9115";"Município (1991)";"311860";"Contagem";"1102";"1991";"8004";"1991";"19.237.313.791";"449588";"45749"
"9115";"Município (1991)";"410620";"Contenda";"1103";"1991";"8004";"1991";"303.863.310";"8941";"1789"
"9115";"Município (1991)";"290880";"Contendas do Sincorá";"1104";"1991";"8004";"1991";"72.695.720";"4763";"1076"
"9115";"Município (1991)";"311870";"Coqueiral";"1105";"1991";"8004";"1991";"243.685.816";"9214";"1960"
"9115";"Município (1991)";"270220";"Coqueiro Seco";"1106";"1991";"8004";"1991";"97.663.754";"4784";"1003"
"9115";"Município (1991)";"311880";"Coração de Jesus";"1107";"1991";"8004";"1991";"423.169.659";"32688";"3714"
"9115";"Município (1991)";"290890";"Coração de Maria";"1108";"1991";"8004";"1991";"402.617.810";"21937";"2250"
"9115";"Município (1991)";"410630";"Corbélia";"1109";"1991";"8004";"1991";"623.111.720";"22813";"2644"
"9115";"Município (1991)";"330150";"Cordeiro";"1110";"1991";"8004";"1991";"830.893.894";"20781";"2038"
"9115";"Município (1991)";"351240";"Cordeirópolis";"1111";"1991";"8004";"1991";"764.683.009";"13338";"2654"
"9115";"Município (1991)";"290900";"Cordeiros";"1112";"1991";"8004";"1991";"107.848.364";"10664";"1781"
"9115";"Município (1991)";"311890";"Cordisburgo";"1113";"1991";"8004";"1991";"183.002.308";"8451";"1711"
"9115";"Município (1991)";"311900";"Cordislândia";"1114";"1991";"8004";"1991";"83.507.450";"3030";"617"
"9115";"Município (1991)";"230400";"Coreaú";"1115";"1991";"8004";"1991";"211.952.665";"17565";"1989"
"9115";"Município (1991)";"250480";"Coremas";"1116";"1991";"8004";"1991";"185.028.134";"14485";"1527"
"9115";"Município (1991)";"500310";"Corguinho";"1117";"1991";"8004";"1991";"85.050.219";"3679";"842"
"9115";"Município (1991)";"290910";"Coribe";"1118";"1991";"8004";"1991";"219.672.670";"14167";"1942"
"9115";"Município (1991)";"311910";"Corinto";"1119";"1991";"8004";"1991";"753.902.169";"25096";"2583"
"9115";"Município (1991)";"410640";"Cornélio Procópio";"1120";"1991";"8004";"1991";"2.089.513.709";"46644";"4827"
"9115";"Município (1991)";"311920";"Coroaci";"1121";"1991";"8004";"1991";"136.749.405";"10800";"2336"
"9115";"Município (1991)";"351250";"Coroados";"1122";"1991";"8004";"1991";"232.685.807";"6009";"1184"
"9115";"Município (1991)";"210360";"Coroatá";"1123";"1991";"8004";"1991";"691.428.120";"70360";"7153"
"9115";"Município (1991)";"311930";"Coromandel";"1124";"1991";"8004";"1991";"875.087.702";"24954";"2773"
"9115";"Município (1991)";"430590";"Coronel Bicaco";"1125";"1991";"8004";"1991";"238.105.395";"9598";"2266"
"9115";"Município (1991)";"240280";"Coronel Ezequiel";"1126";"1991";"8004";"1991";"49.489.305";"5909";"1216"
"9115";"Município (1991)";"311940";"Coronel Fabriciano";"1127";"1991";"8004";"1991";"3.441.002.211";"87439";"8825"
"9115";"Município (1991)";"420440";"Coronel Freitas";"1128";"1991";"8004";"1991";"329.695.589";"11886";"2583"
"9115";"Município (1991)";"240290";"Coronel João Pessoa";"1129";"1991";"8004";"1991";"33.463.947";"4725";"1016"
"9115";"Município (1991)";"290920";"Coronel João Sá";"1130";"1991";"8004";"1991";"189.452.093";"17133";"4206"
"9115";"Município (1991)";"351260";"Coronel Macedo";"1131";"1991";"8004";"1991";"164.016.174";"5750";"1131"
"9115";"Município (1991)";"311950";"Coronel Murta";"1132";"1991";"8004";"1991";"117.066.701";"9191";"1977"
"9115";"Município (1991)";"311960";"Coronel Pacheco";"1133";"1991";"8004";"1991";"72.995.028";"3252";"763"
"9115";"Município (1991)";"500315";"Coronel Sapucaia";"1134";"1991";"8004";"1991";"295.084.965";"11609";"2177"
"9115";"Município (1991)";"410650";"Coronel Vivida";"1135";"1991";"8004";"1991";"755.790.293";"25140";"2575"
"9115";"Município (1991)";"311970";"Coronel Xavier Chaves";"1136";"1991";"8004";"1991";"49.482.615";"2988";"780"
"9115";"Município (1991)";"311980";"Córrego Danta";"1137";"1991";"8004";"1991";"134.776.736";"4368";"882"
"9115";"Município (1991)";"311990";"Córrego do Bom Jesus";"1138";"1991";"8004";"1991";"97.457.168";"3929";"708"
"9115";"Município (1991)";"520570";"Córrego do Ouro";"1139";"1991";"8004";"1991";"79.617.055";"3289";"758"
"9115";"Município (1991)";"312000";"Córrego Novo";"1140";"1991";"8004";"1991";"105.263.832";"7830";"1760"
"9115";"Município (1991)";"420455";"Correia Pinto";"1141";"1991";"8004";"1991";"543.822.448";"17092";"3434"
"9115";"Município (1991)";"220290";"Corrente";"1142";"1991";"8004";"1991";"358.835.063";"24964";"2621"
"9115";"Município (1991)";"260470";"Correntes";"1143";"1991";"8004";"1991";"207.788.770";"16218";"2215"
"9115";"Município (1991)";"290930";"Correntina";"1144";"1991";"8004";"1991";"388.686.904";"28005";"3154"
"9115";"Município (1991)";"260480";"Cortês";"1145";"1991";"8004";"1991";"143.689.093";"12415";"1450"
"9115";"Município (1991)";"500320";"Corumbá";"1146";"1991";"8004";"1991";"3.331.128.684";"88411";"8512"
"9115";"Município (1991)";"520580";"Corumbá de Goiás";"1147";"1991";"8004";"1991";"494.677.896";"19663";"2000"
"9115";"Município (1991)";"520590";"Corumbaíba";"1148";"1991";"8004";"1991";"178.578.548";"5529";"1199"
