"Código do Nível Geográfico";"Nível Geográfico";"Código do Item Geográfico";"Item Geográfico";"Ordem Geográfica";"Código do Item Temporal";"Nível Temporal";"Item Temporal";"Total de rendimentos brutos (operação: Soma)";"Freqüência";"Observações"
"9035";"Município";"2308351";"Milhã";"3025";"2000";"8005";"2000";"1.049.134";"13028";"2896"
"9035";"Município";"2206357";"Milton Brandão";"3026";"2000";"8005";"2000";"225.423";"6900";"1219"
"9035";"Município";"5213053";"Mimoso de Goiás";"3027";"2000";"8005";"2000";"291.460";"2801";"522"
"9035";"Município";"3203403";"Mimoso do Sul";"3028";"2000";"8005";"2000";"4.878.851";"26199";"3571"
"9035";"Município";"5213087";"Minaçu";"3029";"2000";"8005";"2000";"6.298.303";"33608";"3176"
"9035";"Município";"2705309";"Minador do Negrão";"3030";"2000";"8005";"2000";"348.348";"5399";"1275"
"9035";"Município";"4312252";"Minas do Leão";"3031";"2000";"8005";"2000";"1.272.622";"7321";"1482"
"9035";"Município";"3141801";"Minas Novas";"3032";"2000";"8005";"2000";"2.553.780";"31134";"4066"
"9035";"Município";"3141900";"Minduri";"3033";"2000";"8005";"2000";"655.392";"3834";"759"
"9035";"Município";"5213103";"Mineiros";"3034";"2000";"8005";"2000";"11.318.789";"39024";"4106"
"9035";"Município";"3529807";"Mineiros do Tietê";"3035";"2000";"8005";"2000";"3.342.183";"11410";"2357"
"9035";"Município";"1101203";"Ministro Andreazza";"3036";"2000";"8005";"2000";"2.230.161";"11610";"2852"
"9035";"Município";"3530003";"Mira Estrela";"3037";"2000";"8005";"2000";"475.465";"2596";"532"
"9035";"Município";"3142007";"Mirabela";"3038";"2000";"8005";"2000";"1.263.035";"12552";"2730"
"9035";"Município";"3529906";"Miracatu";"3039";"2000";"8005";"2000";"4.657.147";"22383";"2639"
"9035";"Município";"3303005";"Miracema";"3040";"2000";"8005";"2000";"6.422.455";"27064";"2972"
"9035";"Município";"1713205";"Miracema do Tocantins";"3041";"2000";"8005";"2000";"4.842.553";"24444";"2734"
"9035";"Município";"2106706";"Mirador";"3042";"2000";"8005";"2000";"1.350.623";"19906";"2141"
"9035";"Município";"4115903";"Mirador";"3043";"2000";"8005";"2000";"376.781";"2500";"489"
"9035";"Município";"3142106";"Miradouro";"3044";"2000";"8005";"2000";"1.528.473";"9770";"2085"
"9035";"Município";"4312302";"Miraguaí";"3045";"2000";"8005";"2000";"671.572";"5034";"1004"
"9035";"Município";"3142205";"Miraí";"3046";"2000";"8005";"2000";"2.405.451";"12479";"1301"
"9035";"Município";"2308377";"Miraíma";"3047";"2000";"8005";"2000";"538.839";"11417";"2385"
"9035";"Município";"5005608";"Miranda";"3048";"2000";"8005";"2000";"6.309.892";"23007";"2388"
"9035";"Município";"2106755";"Miranda do Norte";"3049";"2000";"8005";"2000";"1.584.770";"16123";"1798"
"9035";"Município";"2609303";"Mirandiba";"3050";"2000";"8005";"2000";"858.711";"13122";"2555"
"9035";"Município";"3530102";"Mirandópolis";"3051";"2000";"8005";"2000";"6.622.917";"25936";"2747"
"9035";"Município";"2921401";"Mirangaba";"3052";"2000";"8005";"2000";"893.383";"14261";"1824"
"9035";"Município";"1713304";"Miranorte";"3053";"2000";"8005";"2000";"2.190.776";"11802";"2390"
"9035";"Município";"2921450";"Mirante";"3054";"2000";"8005";"2000";"730.334";"12874";"1836"
"9035";"Município";"1101302";"Mirante da Serra";"3055";"2000";"8005";"2000";"2.283.533";"13154";"2853"
"9035";"Município";"3530201";"Mirante do Paranapanema";"3056";"2000";"8005";"2000";"3.169.321";"16213";"1775"
"9035";"Município";"4116000";"Miraselva";"3057";"2000";"8005";"2000";"428.044";"1961";"408"
"9035";"Município";"3530300";"Mirassol";"3058";"2000";"8005";"2000";"16.132.323";"48327";"4874"
"9035";"Município";"5105622";"Mirassol d'Oeste";"3059";"2000";"8005";"2000";"5.087.613";"22997";"2382"
"9035";"Município";"3530409";"Mirassolândia";"3060";"2000";"8005";"2000";"611.566";"3741";"680"
"9035";"Município";"3142254";"Miravânia";"3061";"2000";"8005";"2000";"261.856";"4340";"1112"
"9035";"Município";"4210852";"Mirim Doce";"3062";"2000";"8005";"2000";"1.393.180";"3520";"865"
"9035";"Município";"2106805";"Mirinzal";"3063";"2000";"8005";"2000";"1.079.392";"13005";"2716"
"9035";"Município";"4116059";"Missal";"3064";"2000";"8005";"2000";"2.546.875";"10433";"2234"
"9035";"Município";"2308401";"Missão Velha";"3065";"2000";"8005";"2000";"3.143.603";"32586";"4181"
"9035";"Município";"1504604";"Mocajuba";"3066";"2000";"8005";"2000";"1.738.534";"20542";"2205"
"9035";"Município";"3530508";"Mococa";"3067";"2000";"8005";"2000";"19.931.004";"65574";"6859"
"9035";"Município";"4210902";"Modelo";"3068";"2000";"8005";"2000";"899.491";"3930";"805"
"9035";"Município";"3142304";"Moeda";"3069";"2000";"8005";"2000";"735.880";"4469";"1114"
"9035";"Município";"3142403";"Moema";"3070";"2000";"8005";"2000";"1.930.308";"6513";"1360"
"9035";"Município";"2509404";"Mogeiro";"3071";"2000";"8005";"2000";"870.639";"13231";"2914"
"9035";"Município";"3530706";"Mogi Guaçu";"3072";"2000";"8005";"2000";"43.938.830";"124228";"12986"
"9035";"Município";"5213400";"Moiporá";"3073";"2000";"8005";"2000";"374.478";"2023";"414"
"9035";"Município";"2804102";"Moita Bonita";"3074";"2000";"8005";"2000";"1.001.081";"11000";"2922"
"9035";"Município";"3530607";"Moji das Cruzes";"3075";"2000";"8005";"2000";"127.212.222";"330241";"33516"
"9035";"Município";"3530805";"Moji-Mirim";"3076";"2000";"8005";"2000";"34.129.097";"81467";"8262"
"9035";"Município";"1504703";"Moju";"3077";"2000";"8005";"2000";"4.855.197";"52941";"5306"
"9035";"Município";"2308500";"Mombaça";"3078";"2000";"8005";"2000";"3.098.925";"41215";"4950"
"9035";"Município";"3530904";"Mombuca";"3079";"2000";"8005";"2000";"871.783";"3107";"710"
"9035";"Município";"2106904";"Monção";"3080";"2000";"8005";"2000";"1.751.245";"26043";"2766"
"9035";"Município";"3531001";"Monções";"3081";"2000";"8005";"2000";"427.633";"2055";"486"
"9035";"Município";"4211009";"Mondaí";"3082";"2000";"8005";"2000";"2.020.920";"8728";"1757"
"9035";"Município";"3531100";"Mongaguá";"3083";"2000";"8005";"2000";"10.584.291";"35098";"3724"
"9035";"Município";"3142502";"Monjolos";"3084";"2000";"8005";"2000";"502.547";"2579";"694"
"9035";"Município";"2206407";"Monsenhor Gil";"3085";"2000";"8005";"2000";"788.998";"10309";"2413"
"9035";"Município";"2206506";"Monsenhor Hipólito";"3086";"2000";"8005";"2000";"836.978";"6764";"1451"
"9035";"Município";"3142601";"Monsenhor Paulo";"3087";"2000";"8005";"2000";"1.910.677";"7615";"1747"
"9035";"Município";"2308609";"Monsenhor Tabosa";"3088";"2000";"8005";"2000";"987.121";"16344";"2183"
"9035";"Município";"2509503";"Montadas";"3089";"2000";"8005";"2000";"286.747";"3969";"932"
"9035";"Município";"3142700";"Montalvânia";"3090";"2000";"8005";"2000";"1.492.524";"16031";"1676"
"9035";"Município";"3203502";"Montanha";"3091";"2000";"8005";"2000";"3.677.804";"17263";"1894"
"9035";"Município";"2407708";"Montanhas";"3092";"2000";"8005";"2000";"893.976";"11948";"2785"
"9035";"Município";"4312351";"Montauri";"3093";"2000";"8005";"2000";"538.692";"1684";"315"
"9035";"Município";"1504802";"Monte Alegre";"3094";"2000";"8005";"2000";"5.403.078";"61334";"6614"
"9035";"Município";"2407807";"Monte Alegre";"3095";"2000";"8005";"2000";"1.544.732";"19270";"2665"
"9035";"Município";"5213509";"Monte Alegre de Goiás";"3096";"2000";"8005";"2000";"605.793";"6892";"1185"
"9035";"Município";"3142809";"Monte Alegre de Minas";"3097";"2000";"8005";"2000";"4.042.569";"18006";"2211"
"9035";"Município";"2804201";"Monte Alegre de Sergipe";"3098";"2000";"8005";"2000";"858.335";"11587";"2499"
"9035";"Município";"2206605";"Monte Alegre do Piauí";"3099";"2000";"8005";"2000";"663.953";"10230";"2038"
"9035";"Município";"3531209";"Monte Alegre do Sul";"3100";"2000";"8005";"2000";"2.156.459";"6321";"1317"
"9035";"Município";"4312377";"Monte Alegre dos Campos";"3101";"2000";"8005";"2000";"359.273";"3040";"531"
"9035";"Município";"3531308";"Monte Alto";"3102";"2000";"8005";"2000";"15.378.577";"43613";"4554"
"9035";"Município";"3531407";"Monte Aprazível";"3103";"2000";"8005";"2000";"6.023.595";"18413";"2066"
"9035";"Município";"3142908";"Monte Azul";"3104";"2000";"8005";"2000";"2.095.357";"23832";"2811"
"9035";"Município";"3531506";"Monte Azul Paulista";"3105";"2000";"8005";"2000";"6.457.013";"19553";"2092"
"9035";"Município";"3143005";"Monte Belo";"3106";"2000";"8005";"2000";"2.798.460";"13142";"2853"
"9035";"Município";"4312385";"Monte Belo do Sul";"3107";"2000";"8005";"2000";"1.596.502";"2880";"582"
"9035";"Município";"4211058";"Monte Carlo";"3108";"2000";"8005";"2000";"1.282.642";"8579";"1747"
"9035";"Município";"3143104";"Monte Carmelo";"3109";"2000";"8005";"2000";"11.363.130";"43899";"4495"
"9035";"Município";"3531605";"Monte Castelo";"3110";"2000";"8005";"2000";"891.401";"4089";"875"
"9035";"Município";"4211108";"Monte Castelo";"3111";"2000";"8005";"2000";"1.450.424";"8350";"1621"
"9035";"Município";"2407906";"Monte das Gameleiras";"3112";"2000";"8005";"2000";"148.251";"2541";"489"
"9035";"Município";"1713601";"Monte do Carmo";"3113";"2000";"8005";"2000";"495.984";"5193";"1011"
"9035";"Município";"3143153";"Monte Formoso";"3114";"2000";"8005";"2000";"303.514";"4411";"897"
"9035";"Município";"2509602";"Monte Horebe";"3115";"2000";"8005";"2000";"300.325";"4112";"916"
"9035";"Município";"3531803";"Monte Mor";"3116";"2000";"8005";"2000";"9.694.957";"37340";"3635"
"9035";"Município";"1101401";"Monte Negro";"3117";"2000";"8005";"2000";"2.167.527";"12627";"2603"
"9035";"Município";"2921500";"Monte Santo";"3118";"2000";"8005";"2000";"2.662.599";"56139";"7415"
"9035";"Município";"3143203";"Monte Santo de Minas";"3119";"2000";"8005";"2000";"5.197.195";"21212";"2164"
"9035";"Município";"1713700";"Monte Santo do Tocantins";"3120";"2000";"8005";"2000";"204.047";"1869";"319"
"9035";"Município";"3143401";"Monte Sião";"3121";"2000";"8005";"2000";"7.244.216";"18195";"1825"
"9035";"Município";"2509701";"Monteiro";"3122";"2000";"8005";"2000";"3.149.389";"27687";"3024"
"9035";"Município";"3531704";"Monteiro Lobato";"3123";"2000";"8005";"2000";"962.778";"3615";"597"
"9035";"Município";"2705408";"Monteirópolis";"3124";"2000";"8005";"2000";"672.995";"7240";"1551"
"9035";"Município";"4312401";"Montenegro";"3125";"2000";"8005";"2000";"19.869.726";"54692";"5450"
"9035";"Município";"2107001";"Montes Altos";"3126";"2000";"8005";"2000";"767.506";"10347";"2212"
"9035";"Município";"3143302";"Montes Claros";"3127";"2000";"8005";"2000";"75.135.963";"306947";"30992"
"9035";"Município";"5213707";"Montes Claros de Goiás";"3128";"2000";"8005";"2000";"1.580.923";"8052";"1730"
"9035";"Município";"3143450";"Montezuma";"3129";"2000";"8005";"2000";"597.136";"6573";"1353"
"9035";"Município";"5213756";"Montividiu";"3130";"2000";"8005";"2000";"4.428.471";"7736";"1563"
"9035";"Município";"5213772";"Montividiu do Norte";"3131";"2000";"8005";"2000";"279.288";"3789";"677"
"9035";"Município";"2308708";"Morada Nova";"3132";"2000";"8005";"2000";"7.024.908";"64400";"6907"
"9035";"Município";"3143500";"Morada Nova de Minas";"3133";"2000";"8005";"2000";"1.329.453";"7606";"1549"
"9035";"Município";"2308807";"Moraújo";"3134";"2000";"8005";"2000";"376.533";"7046";"1577"
"9035";"Município";"2614303";"Moreilândia";"3135";"2000";"8005";"2000";"657.769";"11116";"2619"
"9035";"Município";"4116109";"Moreira Sales";"3136";"2000";"8005";"2000";"2.363.894";"13395";"2823"
"9035";"Município";"2609402";"Moreno";"3137";"2000";"8005";"2000";"4.929.596";"49205";"4776"
"9035";"Município";"4312427";"Mormaço";"3138";"2000";"8005";"2000";"517.461";"2435";"422"
"9035";"Município";"2921609";"Morpará";"3139";"2000";"8005";"2000";"677.689";"8597";"1689"
"9035";"Município";"4116208";"Morretes";"3140";"2000";"8005";"2000";"3.490.520";"15275";"1688"
"9035";"Município";"2308906";"Morrinhos";"3141";"2000";"8005";"2000";"1.193.545";"17928";"1980"
"9035";"Município";"5213806";"Morrinhos";"3142";"2000";"8005";"2000";"12.890.257";"36990";"3957"
"9035";"Município";"4312443";"Morrinhos do Sul";"3143";"2000";"8005";"2000";"559.567";"3533";"753"
"9035";"Município";"3531902";"Morro Agudo";"3144";"2000";"8005";"2000";"7.342.173";"25428";"2783"
"9035";"Município";"5213855";"Morro Agudo de Goiás";"3145";"2000";"8005";"2000";"363.171";"2642";"715"
"9035";"Município";"2206654";"Morro Cabeça no Tempo";"3146";"2000";"8005";"2000";"180.853";"4426";"789"
"9035";"Município";"4211207";"Morro da Fumaça";"3147";"2000";"8005";"2000";"4.111.871";"14551";"2751"
"9035";"Município";"3143609";"Morro da Garça";"3148";"2000";"8005";"2000";"432.186";"3073";"892"
"9035";"Município";"2921708";"Morro do Chapéu";"3149";"2000";"8005";"2000";"3.687.819";"34494";"3517"
"9035";"Município";"2206670";"Morro do Chapéu do Piauí";"3150";"2000";"8005";"2000";"257.901";"6006";"1078"
"9035";"Município";"3143708";"Morro do Pilar";"3151";"2000";"8005";"2000";"631.164";"3735";"733"
"9035";"Município";"4211256";"Morro Grande";"3152";"2000";"8005";"2000";"489.223";"2917";"608"
"9035";"Município";"4312450";"Morro Redondo";"3153";"2000";"8005";"2000";"1.568.857";"5998";"1240"
"9035";"Município";"4312476";"Morro Reuter";"3154";"2000";"8005";"2000";"1.710.183";"4984";"902"
"9035";"Município";"2107100";"Morros";"3155";"2000";"8005";"2000";"659.104";"14594";"3028"
"9035";"Município";"2921807";"Mortugaba";"3156";"2000";"8005";"2000";"1.075.280";"12598";"2871"
"9035";"Município";"3532009";"Morungaba";"3157";"2000";"8005";"2000";"3.449.563";"9911";"2054"
"9035";"Município";"5213905";"Mossâmedes";"3158";"2000";"8005";"2000";"1.227.408";"5904";"1471"
"9035";"Município";"2408003";"Mossoró";"3159";"2000";"8005";"2000";"38.608.345";"213841";"22179"
"9035";"Município";"4312500";"Mostardas";"3160";"2000";"8005";"2000";"2.389.314";"11658";"2177"
"9035";"Município";"3532058";"Motuca";"3161";"2000";"8005";"2000";"843.281";"3871";"824"
"9035";"Município";"5214002";"Mozarlândia";"3162";"2000";"8005";"2000";"7.008.013";"11186";"2425"
"9035";"Município";"1504901";"Muaná";"3163";"2000";"8005";"2000";"2.167.069";"25536";"3183"
"9035";"Município";"1400308";"Mucajaí";"3164";"2000";"8005";"2000";"1.958.475";"11247";"2067"
"9035";"Município";"2309003";"Mucambo";"3165";"2000";"8005";"2000";"1.100.405";"13811";"2990"
"9035";"Município";"2921906";"Mucugê";"3166";"2000";"8005";"2000";"1.045.740";"12959";"943"
"9035";"Município";"4312609";"Muçum";"3167";"2000";"8005";"2000";"1.481.456";"4728";"879"
"9035";"Município";"2922003";"Mucuri";"3168";"2000";"8005";"2000";"4.994.780";"28062";"2807"
"9035";"Município";"3203601";"Mucurici";"3169";"2000";"8005";"2000";"622.480";"5900";"1188"
"9035";"Município";"4312617";"Muitos Capões";"3170";"2000";"8005";"2000";"607.968";"2867";"561"
"9035";"Município";"4312625";"Muliterno";"3171";"2000";"8005";"2000";"310.993";"1768";"373"
"9035";"Município";"2309102";"Mulungu";"3172";"2000";"8005";"2000";"816.556";"8964";"2152"
"9035";"Município";"2509800";"Mulungu";"3173";"2000";"8005";"2000";"713.716";"9314";"2182"
"9035";"Município";"2922052";"Mulungu do Morro";"3174";"2000";"8005";"2000";"891.060";"15119";"1481"
"9035";"Município";"2922102";"Mundo Novo";"3175";"2000";"8005";"2000";"1.949.816";"21273";"2259"
"9035";"Município";"5005681";"Mundo Novo";"3176";"2000";"8005";"2000";"3.497.577";"15669";"3281"
"9035";"Município";"5214051";"Mundo Novo";"3177";"2000";"8005";"2000";"1.184.440";"8231";"1781"
"9035";"Município";"3143807";"Munhoz";"3178";"2000";"8005";"2000";"1.527.657";"6656";"1419"
"9035";"Município";"4116307";"Munhoz de Melo";"3179";"2000";"8005";"2000";"768.253";"3401";"728"
"9035";"Município";"2922201";"Muniz Ferreira";"3180";"2000";"8005";"2000";"629.194";"6941";"1378"
"9035";"Município";"3203700";"Muniz Freire";"3181";"2000";"8005";"2000";"4.696.344";"19689";"1969"
"9035";"Município";"2922250";"Muquém de São Francisco";"3182";"2000";"8005";"2000";"730.583";"9052";"1791"
"9035";"Município";"3203809";"Muqui";"3183";"2000";"8005";"2000";"2.907.811";"13670";"3087"
"9035";"Município";"3143906";"Muriaé";"3184";"2000";"8005";"2000";"22.993.558";"92101";"9703"
"9035";"Município";"2804300";"Muribeca";"3185";"2000";"8005";"2000";"574.443";"7101";"1505"
"9035";"Município";"2705507";"Murici";"3186";"2000";"8005";"2000";"1.904.839";"24671";"2577"
"9035";"Município";"2206696";"Murici dos Portelas";"3187";"2000";"8005";"2000";"361.896";"6375";"1231"
"9035";"Município";"1713957";"Muricilândia";"3188";"2000";"8005";"2000";"257.215";"2680";"560"
